date,time,headline_raw
28/4/2026,19:27:02,"US S&P 500 E-MINI FUTURES DOWN 0.48%, DOW FUTURES UP 0.23%, NASDAQ 100 FUTURES DOWN 1.0%"
28/4/2026,19:23:32,US stock index futures mixed as Mideast stalemate keeps oil risks in focus US STOCKS
28/4/2026,18:06:30,US stock index futures fall as Middle East stalemate keeps oil risks in focus US STOCKS
28/4/2026,16:00:51,"US S&P 500 E-MINI FUTURES DOWN 0.13%, DOW FUTURES UP 0.08%, NASDAQ 100 FUTURES DOWN 0.40%"
28/4/2026,4:25:49,"S&P 500, Nasdaq, close slightly higher in cautious start to a heavy earnings week US STOCKS"
28/4/2026,4:01:24,"S&P 500, Nasdaq, close slightly up in cautious start to a heavy earnings week US STOCKS"
28/4/2026,4:01:21,"NASDAQ COMPOSITE CLOSES .IXIC UP 50.50 POINTS, OR 0.20%, TO 24,887.10"
28/4/2026,4:01:20,"DOW JONES INDUSTRIAL AVERAGE CLOSES .DJI DOWN 62.49 POINTS, ORO.13%, TO 49,168.22"
28/4/2026,4:01:20,"S&P 500 CLOSES .SPX UP 8.90 POINTS, OR 0.12%, TO 7,173.98"
28/4/2026,4:00:00,"DOW JONES .DJI UNOFFICIALLY CLOSES DOWN 44.09 POINTS, OR 0.09%, AT 49,186.62"
28/4/2026,2:28:26,"Wall Street rangebound, cautious at start of heavy earnings week US STOCKS"
28/4/2026,1:39:40,"S&P 500 TURNS POSITIVE, LAST UP 0.11%"
28/4/2026,1:39:40,"NASDAQ TURNS POSITIVE, LAST UP 0.14%"
28/4/2026,0:19:51,Wall Street indexes enter earnings-heavy week on cautious footing US STOCKS
27/4/2026,22:27:39,Wall Street indexes enter earnings-heavy week on cautious footing US STOCKS
27/4/2026,21:33:22,US STOCKS SNAPSHOT-Wall St opens lower as investors weigh US-Iran conflict before earnings rush
27/4/2026,21:30:56,"DOW JONES INDUSTRIAL AVERAGE .DJI DOWN 85.07 POINTS, ORO.17%, TO 49,145.64 AFTER MARKET OPEN"
27/4/2026,21:30:56,"S&P 500 .SPX DOWN 9.66 POINTS, OR 0.13%, TO 7,155.42 AFTER MARKET OPEN"
27/4/2026,21:30:56,"NASDAQ COMPOSITE .IXIC DOWN 36.96 POINTS, OR 0.15%, TO 24,799.64 AFTER MARKET OPEN"
27/4/2026,21:30:30,"S&P 500 .INX DOWN 9.56 POINTS, OR 0.13 %, AT 7,155.52 AFTER MARKET OPEN"
27/4/2026,20:57:30,Wall St set for tepid open as investors weigh US-Iran conflict before earnings rush US STOCKS
27/4/2026,20:31:47,"U.S. S&P 500 E-MINI FUTURES DOWN 0.1%, NASDAQ 100 FUTURES DOWN 0.09%, DOW FUTURES UDOWN 0.14%"
27/4/2026,19:13:39,US stock index futures muted on stalled US-Iran peace talks US STOCKS
27/4/2026,17:57:00,US stock index futures muted on stalled US-Iran peace talks US STOCKS
27/4/2026,16:00:47,"US S&P 500 E-MINI FUTURES DOWN 0.11%, DOW FUTURES DOWN 0.18%, NASDAQ 100 FUTURES FLAT S&P 500 FUTURES FALL 0.1% IN EARLY TRADE; NASDAQ 100 FUTURES DOWN 0.1%"
25/4/2026,4:21:33,"S&P 500, Nasdaq close at records on tech lift, Iran peace talk hopes US STOCKS"
25/4/2026,4:04:21,"FOR THE WEEK, S&P 500 UP 0.55%, NASDAQ UP 1.5%, DOW DOWN 0.44%"
25/4/2026,4:04:21,"S&P 500, NASDAQ REGISTER FOURTH STRAIGHT WEEK OF GAINS; DOW SNAPS THREE-WEEK WINNING STREAK"
25/4/2026,4:02:35,"NASDAQ COMPOSITE UNOFFICIALLY CLOSES .IXIC UP 398.09 POINTS, OR 1.63%, TO 24,836.60"
25/4/2026,4:02:34,"DOW JONES INDUSTRIAL AVERAGE UNOFFICIALLY CLOSES .DJI DOWN 80.84 POINTS, OR 0.16%, TO 49,229.48"
25/4/2026,4:02:34,"S&P 500 UNOFFICIALLY CLOSES .SPX UP 56.52 POINTS, OR 0.80%, TO 7,164.92"
25/4/2026,4:00:44,"S&P 500, Nasdaq close at records on tech lift, Iran peace talk hopes US STOCKS"
25/4/2026,4:00:00,"DOW JONES .DJI UNOFFICIALLY CLOSES DOWN 54.98 POINTS, OR 0.11%, AT 49,255.34"
25/4/2026,2:25:09,"S&P 500, Nasdaq gain on tech boost, Iran peace talk hopes US STOCKS"
25/4/2026,0:31:43,"S&P 500, Nasdaq shrug off war gloom as Intel powers chip rally US STOCKS"
24/4/2026,22:04:34,"S&P 500 and Nasdaq rise on fresh hopes of US-Iran talks, Intel boost US STOCKS"
24/4/2026,21:32:53,"US STOCKS SNAPSHOT-S&P 500, Nasdaq open higher on fresh hopes of US-Iran talks"
24/4/2026,21:31:56,NASDAQ 100 HITS RECORD HIGH
24/4/2026,21:31:18,"DOW JONES INDUSTRIAL AVERAGE .DJI UP 49.13 POINTS, OR 0.10%, TO 49,359.45 AFTER MARKET OPEN"
24/4/2026,21:31:18,"S&P 500 .SPX UP 28.48 POINTS, OR 0.40%, TO 7,136.88 AFTER MARKET OPEN"
24/4/2026,21:31:18,"NASDAQ COMPOSITE .IXIC UP 178.06 POINTS, OR 0.73%, TO 24,616.56 AFTER MARKET OPEN"
24/4/2026,21:30:30,"DOW JONES .DJI UP 37.44 POINTS, OR 0.08 %, AT 49,347.76 AFTER MARKET OPEN"
24/4/2026,20:16:25,"S&P 500, Nasdaq set for firmer open on fresh hopes of US-Iran talks US STOCKS"
24/4/2026,19:27:39,U.S. STOCK INDEX FUTURES EXTEND GAINS
24/4/2026,19:27:38,"S&P 500 E-MINI FUTURES UP 0.6%, NASDAQ 100 FUTURES UP 1.5%, DOW FUTURES UP 0.1%"
24/4/2026,19:12:56,DOW FUTURES ERASE LOSSES TO TRADE FLAT
24/4/2026,19:11:19,"NASDAQ 100 FUTURES AND S&P 500 E- MINI FUTURES EXTEND GAINS, LAST UP 1.23% AND 0.34%, RESPECTIVELY"
24/4/2026,17:47:53,Wall Street futures mixed as US-Iran stalemate keeps investors on edge US STOCKS
24/4/2026,16:00:45,"US S&P 500 E-MINI FUTURES UP 0.14%, DOW FUTURES DOWN 0.13%, NASDAQ 100 FUTURES UP 0.65%"
24/4/2026,6:01:27,"NASDAQ E-MINI FUTURES UP 0.3% AS TRADING RESUMES Stocks close lower on fading hopes for quick Iran deal, mixed quarterly earnings US STOCKS"
24/4/2026,4:02:47,"NASDAQ COMPOSITE UNOFFICIALLY CLOSES .IXIC DOWN 219.06 POINTS, OR 0.89%, TO 24,438.50"
24/4/2026,4:02:46,"S&P 500 UNOFFICIALLY CLOSES .SPX DOWN 29.56 POINTS, OR 0.41%, TO 7,108.34"
24/4/2026,4:02:46,"DOW JONES INDUSTRIAL AVERAGE UNOFFICIALLY CLOSES .DJI DOWN 180.51 POINTS, OR 0.36%, TO 49,309.52"
24/4/2026,4:00:47,"Stocks close lower on fading hopes for quick Iran deal, mixed quarterly earnings US STOCKS"
24/4/2026,4:00:01,"DOW JONES .DJI UNOFFICIALLY CLOSES DOWN 172.07 POINTS, OR 0.35%, AT 49,317.96"
24/4/2026,2:50:25,"Stocks weaken on dimming hopes for Iran deal, mixed quarterly earnings US STOCKS"
24/4/2026,0:02:02,"Wall St muted as Middle East impasse, mixed earnings hurt sentiment US STOCKS"
23/4/2026,23:35:31,"S&P 500 HITS INTRADAY RECORD HIGH, LAST UP 0.13% (REPEATS TO WIDEN DISTRIBUTION) RPT"
23/4/2026,22:57:14,"S&P 500 AND DOW FLAT, NASDAQ FALLS 0.2%"
23/4/2026,22:16:48,"Wall St slips on Middle East impasse, mixed earnings US STOCKS"
23/4/2026,21:32:08,"US STOCKS SNAPSHOT-Wall St opens lower on Middle East impasse, mixed earnings"
23/4/2026,21:30:30,"DOW JONES .DJI DOWN 145.24 POINTS, OR 0.29 %, AT 49,344.79 AFTER MARKET OPEN"
23/4/2026,20:59:30,Wall St set to open lower in absence of clarity on Iran de-escalation; earnings mixed US STOCKS
23/4/2026,19:13:40,Wall St futures slip as investors pause for clarity on US-Iran war; earnings mixed US STOCKS
23/4/2026,17:22:56,Wall St futures slip as investors pause for clarity on US-Iran war US STOCKS
23/4/2026,16:00:49,"US S&P 500 E-MINI FUTURES DOWN 0.36%, DOW FUTURES FALL 0.50%, NASDAQ 100 FUTURES SLIP 0.31%"
23/4/2026,4:42:34,"S&P, Nasdaq close at records on Iran ceasefire extension, earnings US STOCKS"
23/4/2026,4:00:43,Wall Street rises on Iran ceasefire extension and solid earnings US STOCKS
23/4/2026,4:00:00,"NASDAQ .IXIC UNOFFICIALLY CLOSES UP 392.61 POINTS, OR 1.62 PERCENT, AT 24,652.58"
23/4/2026,4:00:00,"DOW JONES .DJI UNOFFICIALLY CLOSES UP 331.82 POINTS, OR 0.68 PERCENT, AT 49,481.20"
23/4/2026,4:00:00,"DOW JONES .DJI UNOFFICIALLY CLOSES UP 316.74 POINTS, OR 0.64%, AT 49,466.12"
23/4/2026,4:00:00,"S&P 500 .SPX UNOFFICIALLY CLOSES UP 73.69 POINTS, OR 1.04 PERCENT, AT 7,137.70"
23/4/2026,3:51:36,"U.S. STOCKS EXTEND GAINS, S&P 500 «SPX UP 1.00 PCT"
23/4/2026,2:57:19,Wall Street rises on Iran ceasefire extension and solid earnings US STOCKS
22/4/2026,22:23:04,Wall St gains after Iran ceasefire extension and robust earnings bring relief US STOCKS
22/4/2026,22:01:57,"U.S. STOCKS EXTEND GAINS, NASDAQ -IXIC UP 1.00%"
22/4/2026,22:01:57,"U.S. STOCKS EXTEND GAINS, NASDAQ -IXIC UP 1.00 PCT"
22/4/2026,21:32:35,US STOCKS SNAPSHOT-Wall Street opens higher on ceasefire extension relief
22/4/2026,21:30:30,"NASDAQ .IXIC UP 202.35 POINTS, OR 0.83 PERCENT, AT 24,462.31 AFTER MARKET OPEN"
22/4/2026,21:30:30,"DOW JONES .DJI UP 390.09 POINTS, OR 0.79 PERCENT, AT 49,539.47 AFTER MARKET OPEN"
22/4/2026,21:30:30,"S&P 500 .INX UP 51.85 POINTS, OR 0.73 PERCENT, AT 7,115.86 AFTER MARKET OPEN"
22/4/2026,21:30:30,"DOW JONES .DJI UP 390.09 POINTS, OR 0.79 %, AT 49,539.47 AFTER MARKET OPEN"
22/4/2026,20:56:56,Wall Street poised to open higher on ceasefire extension relief US STOCKS
22/4/2026,19:14:50,US stock index futures climb after Trump extends Iran truce US STOCKS
22/4/2026,16:59:01,US stock index futures climb after Trump extends Iran truce US STOCKS
22/4/2026,16:01:00,"US S&P 500 E-MINI FUTURES UP 0.61%, DOW FUTURES UP 0.57%, NASDAQ 100 FUTURES UP 0.80%"
22/4/2026,6:00:45,S&P 500 E-MINI FUTURES RESUME TRADING UP 0.4%; US INDEFINITELY EXTENDS CEASEFIRE WITH IRAN
22/4/2026,4:28:35,"S&P 500 E-MINI FUTURES EScvi PARE LOSSES, LAST DOWN 0.3%, AFTER TRUMP SAYS HE WILL EXTEND CEASEFIRE BETWEEN US AND IRAN"
22/4/2026,4:19:40,Wall Street falls as Middle East concerns offset earnings optimism US STOCKS
22/4/2026,4:00:37,"Wall Street falls as Middle East concerns offset earnings optimism US STOCKS S&P 500 .SPX UNOFFICIALLY CLOSES DOWN 43.33 POINTS, OR 0.61 PERCENT, AT 7,065.81"
22/4/2026,4:00:00,"DOW JONES .DJI UNOFFICIALLY CLOSES DOWN 283.79 POINTS, OR 0.57%, AT 49,158.77"
22/4/2026,4:00:00,"DOW JONES .DJI UNOFFICIALLY CLOSES DOWN 282.44 POINTS, OR 0.57 PERCENT, AT 49,160.12"
22/4/2026,4:00:00,"NASDAQ .IXIC UNOFFICIALLY CLOSES DOWN 153.60 POINTS, OR 0.63 PERCENT, AT 24,250.79"
22/4/2026,2:51:23,Wall Street dips as Middle East concerns dent earnings optimism US STOCKS
22/4/2026,0:23:30,Wall Street's rally fades as Middle East angst overshadows earnings optimism US STOCKS
21/4/2026,23:02:51,"S&P 500 DOWN 0.2%, DOW JONES DOWN 0.1%, NASDAQ COMPOSITE FALLS 0.2%"
21/4/2026,23:02:16,US STOCK INDEXES TURN NEGATIVE; FED CHAIR NOMINEE KEVIN WARSH'S CONFIRMATION HEARING UNDERWAY
21/4/2026,22:49:17,"US S&P 500 UP 0.1%, DOW JONES UP 0.29%, NASDAQ COMPOSITE UP 0.22%"
21/4/2026,22:11:49,"Wall St gains as AI, earnings momentum outweigh Middle East angst US STOCKS"
21/4/2026,21:33:16,"US STOCKS SNAPSHOT-Wall Street opens higher as AI optimism, earnings counter Middle East concerns"
21/4/2026,21:30:30,"NASDAQ .IXIC UP 70.65 POINTS, OR 0.29 PERCENT, AT 24,475.04 AFTER MARKET OPEN"
21/4/2026,21:30:30,"DOW JONES .DJI UP 297.23 POINTS, OR 0.60 PERCENT, AT 49,739.79 AFTER MARKET OPEN"
21/4/2026,21:30:30,"S&P 500 .INX UP 17.65 POINTS, OR 0.25 PERCENT, AT 7,126.79 AFTER MARKET OPEN"
21/4/2026,21:30:30,"DOW JONES .DJI UP 297.23 POINTS, OR 0.60 %, AT 49,739.79 AFTER MARKET OPEN"
21/4/2026,20:55:20,"Wall St set to open higher as AI optimism, earnings counter Middle East concerns US STOCKS"
21/4/2026,20:35:15,U.S. STOCK INDEX FUTURES LITTLE CHANGED AFTER MARCH RETAIL SALES DATA
21/4/2026,19:06:52,"US stock futures climb as AI optimism, earnings counter Middle East concerns US STOCKS"
21/4/2026,17:21:39,US stock futures climb as AI optimism tempers Middle East concerns US STOCKS
21/4/2026,16:00:39,"US S&P 500 E-MINI FUTURES UP 0.15%, DOW FUTURES UP 0.16%, NASDAQ 100 FUTURES UP 0.24%"
21/4/2026,4:17:49,"Wall Street closes slightly down on renewed tensions between US, Iran US STOCKS"
21/4/2026,4:00:35,"Wall Street closes slightly down on renewed tensions between US, Iran US STOCKS"
21/4/2026,4:00:00,"S&P 500 .SPX UNOFFICIALLY CLOSES DOWN 16.91 POINTS, OR 0.24 PERCENT, AT 7,109.15"
21/4/2026,4:00:00,"DOW JONES .DJI UNOFFICIALLY CLOSES DOWN 8.71 POINTS, OR 0.02 PERCENT, AT 49,438.72"
21/4/2026,4:00:00,"DOW JONES .DJI UNOFFICIALLY CLOSES DOWN 30.58 POINTS, OR 0.06%, AT 49,416.85"
21/4/2026,4:00:00,"NASDAQ .IXIC UNOFFICIALLY CLOSES DOWN 72.28 POINTS, OR 0.30 PERCENT, AT 24,396.20"
21/4/2026,2:41:07,Wall St dips after rally as US-Iran tensions gauged US STOCKS
21/4/2026,0:09:17,Wall St retreats after rally as rising US- Iran tensions hurt risk appetite US STOCKS
20/4/2026,23:07:25,"U.S. STOCKS EXTEND FALL, NASDAQ -IXIC DOWN 1.00%"
20/4/2026,23:07:25,"U.S. STOCKS EXTEND FALL, NASDAQ -IXIC DOWN 1.00 PCT"
20/4/2026,22:24:26,"S&P 500, Nasdaq retreat as mounting U.S.-Iran tensions dampen sentiment US STOCKS"
20/4/2026,21:32:31,US STOCKS SNAPSHOT-Wall St opens muted as US-Iran tensions escalate
20/4/2026,21:30:30,"NASDAQ .IXIC DOWN 61.55 POINTS, OR 0.25 PERCENT, AT 24,406.94 AFTER MARKET OPEN"
20/4/2026,21:30:30,"S&P 500 .INX DOWN 13.44 POINTS, OR 0.19 PERCENT, AT 7,112.62 AFTER MARKET OPEN"
20/4/2026,21:30:30,"DOW JONES .DJI DOWN 50.16 POINTS, OR 0.10 %, AT 49,397.27 AFTER MARKET OPEN"
20/4/2026,21:30:30,"DOW JONES .DJI DOWN 50.16 POINTS, OR 0.10 PERCENT, AT 49,397.27 AFTER MARKET OPEN"
20/4/2026,20:45:13,Wall Street set for lower open as U.S.- Iran tensions rise US STOCKS
20/4/2026,19:34:59,US stock futures fall after rally as Mideast tensions flare US STOCKS
20/4/2026,17:51:10,US stock futures fall after rally as Mideast tensions flare US STOCKS
20/4/2026,16:20:14,"CBOE VOLATILITY INDEX GAINS AFTER EIGHT SESSIONS OF DECLINES, LAST UP 2.43 POINTS AT 19.91, A ONE-WEEK HIGH"
20/4/2026,16:19:54,RUSSELL 2000 FUTURES DOWN 1%
20/4/2026,16:00:24,"U.S. S&P 500 E-MINI FUTURES, NASDAQ 100 FUTURES DOWN 0.6% EACH, DOW FUTURES DOWN 0.7% S&P 500 FUTURES FALL 0.9% IN EARLY TRADE; NASDAQ 100 FUTURES DOWN ALMOST 1% e-SSSx HA WS AALS 27} Jt OPASERAY BASIE AA} At 4 x DAS 71/SRCf"
18/4/2026,5:06:27,"RASA -LA Ris TRP LAR-E A BREA, FRR TK, Gs RAL"
18/4/2026,5:06:27,"REEL MFP LUE RARE REAL, Aine BER, eRe AALS"
18/4/2026,4:50:08,BOLSA EUA-Os indices de Wall Street atingiram recordes histéricos com a queda do petrdleo apos a declaracgdo de abertura do Estreito de Ormuz.
18/4/2026,4:50:04,TITOLI USA-Gli indici di Wall Street toccano i massimi storici mentre il petrolio scende con lo Stretto di Hormuz dichiarato aperto
18/4/2026,4:50:04,KES AIL ARIES CHUB tk MEARS
18/4/2026,4:49:48,"STOCKS AMERICAINS-Les indices de Wall Street atteignent des niveaux record, le pétrole chute et le détroit d'Ormuz est déclaré ouvert"
18/4/2026,4:49:42,ACCIONES ESTADOUNIDENSES-Los indices de Wall Street alcanzan maximos historicos y el petrdleo cae al declararse abierto el estrecho de Ormuz Wall Street indexes hit record highs as oil falls with Strait of Hormuz declared open US STOCKS
18/4/2026,4:01:06,"UNOFFICIALLY, FOR THE WEEK, THE S&P 500 GAINED 4.53%, THE NASDAQ ROSE 6.84%, AND THE DOW CLIMBED 3.2%"
18/4/2026,4:01:06,"NASDAQ POSTS 13 CONSECUTIVE DAILY GAINS, LONGEST WINNING STREAK SINCE JANUARY 1992"
18/4/2026,4:00:43,Wall Street indexes rally as oil falls with Strait of Hormuz opening US STOCKS
18/4/2026,4:00:00,"S&P 500 .SPX UNOFFICIALLY CLOSES UP 85.15 POINTS, OR 1.21 PERCENT, AT 7,126.43"
18/4/2026,4:00:00,"NASDAQ .IXIC UNOFFICIALLY CLOSES UP 364.70 POINTS, OR 1.51 PERCENT, AT 24,467.40"
18/4/2026,4:00:00,"DOW JONES .DJI UNOFFICIALLY CLOSES UP 867.46 POINTS, OR 1.79 PERCENT, AT 49,446.18"
18/4/2026,4:00:00,"DOW JONES .DJI UNOFFICIALLY CLOSES UP 867.05 POINTS, OR 1.78%, AT 49,445.77"
18/4/2026,3:24:06,Wall Street indexes rally after Iran says Strait of Hormuz ‘completely open' CORRECTED US STOCKS
18/4/2026,3:22:47,Wall Street indexes rally after Iran says Strait of Hormuz ‘completely open' CORRECTED US STOCKS
17/4/2026,22:33:15,"U.S. STOCKS EXTEND GAINS, DOW JONES .DJI UP 2.00 PCT"
17/4/2026,22:22:39,Wall Street indexes rally after Iran says Strait of Hormuz ‘completely open' US STOCKS
17/4/2026,22:01:51,"U.S. STOCKS EXTEND GAINS, S&P 500 «SPX UP 1.00 PCT"
17/4/2026,21:32:49,US STOCKS SNAPSHOT-Wall St climbs at open after Iran says Strait of Hormuz open
17/4/2026,21:31:19,"U.S. STOCKS EXTEND GAINS, NASDAQ -IXIC UP 1.00 PCT"
17/4/2026,21:30:30,"U.S. STOCKS EXTEND GAINS, DOW JONES .DJI UP 1.04%"
17/4/2026,21:30:30,"NASDAQ .IXIC UP 227.30 POINTS, OR 0.94 PERCENT, AT 24,330.01 AFTER MARKET OPEN"
17/4/2026,21:30:30,"S&P 500 .INX UP 45.49 POINTS, OR 0.65 %, AT 7,086.77 AFTER MARKET OPEN"
17/4/2026,21:30:30,"S&P 500 .INX UP 45.49 POINTS, OR 0.65 PERCENT, AT 7,086.77 AFTER MARKET OPEN"
17/4/2026,21:30:30,"DOW JONES .DJI UP 503.29 POINTS, OR 1.04 PERCENT, AT 49,082.01 AFTER MARKET OPEN"
17/4/2026,21:30:21,RUSSELL 2000 INDEX HITS FIRST INTRADAY RECORD HIGH SINCE U.S.- IRAN WAR BEGAN
17/4/2026,21:21:22,Wall Street poised for strong open after Iran says Strait of Hormuz open during ceasefire US STOCKS
17/4/2026,21:13:09,CBOE VOLATILITY INDEX TOUCHES OVER TWO-MONTH LOW; LAST DOWN 0.79 POINTS AT 17.15
17/4/2026,20:59:17,Wall St poised to open higher on Middle East peace hopes US STOCKS
17/4/2026,20:55:25,U.S. FUTURES EXTEND GAINS AFTER IRAN FOREIGN MINISTER SAYS STRAIT OF HORMUZ COMPLETELY OPEN FOR REMAINING PERIOD OF CEASEFIRE
17/4/2026,20:55:25,"U.S. S&P 500 E-MINI FUTURES UP 0.8%, NASDAQ FUTURES UP 0.9%, DOW FUTURES UP 1.1%"
17/4/2026,19:15:07,Wall St poised for weekly gain as futures climb on Middle East peace hopes US STOCKS
17/4/2026,17:41:17,Wall St futures climb on Middle East peace hopes as investors eye strong finish to week US STOCKS
17/4/2026,16:00:49,"US S&P 500 E-MINI FUTURES UP 0.13%, DOW FUTURES UP 0.29%, NASDAQ 100 FUTURES FLAT"
17/4/2026,4:41:29,"S&P 500, Nasdaq edge up to new records with Middle East hopes in focus US STOCKS"
17/4/2026,4:02:59,NASDAQ MARKS 12TH CONSECUTIVE DAILY GAIN FOR LONGEST WINNING STREAK SINCE JULY 2009
17/4/2026,4:02:28,"S&P 500, NASDAQ BOTH REGISTER SECOND CLOSING RECORDS IN A ROW S&P 500, Nasdaq edge up to new records with Middle East hopes in focus US STOCKS"
17/4/2026,4:00:01,"DOW JONES .DJI UNOFFICIALLY CLOSES UP 110.12 POINTS, OR 0.23%, AT 48,573.84"
17/4/2026,4:00:00,"DOW JONES .DJI UNOFFICIALLY CLOSES UP 117.07 POINTS, OR 0.24 PERCENT, AT 48,580.79"
17/4/2026,4:00:00,"S&P 500 .SPX UNOFFICIALLY CLOSES UP 18.02 POINTS, OR 0.26 PERCENT, AT 7,040.97"
17/4/2026,2:57:48,"S&P 500, Nasdaq edge up from records with Middle East hopes, corporate earnings in focus US STOCKS"
17/4/2026,0:15:13,"S&P 500, Nasdaq hit intraday records as Mideast hopes lift sentiment US STOCKS"
17/4/2026,0:13:53,"S&P 500 UP 0.4%, DOW UP 0.2%, NASDAQ UP 0.5%"
16/4/2026,22:38:34,"S&P 500, Nasdaq retreat as rally momentum begins to fade US STOCKS"
16/4/2026,22:08:43,"NASDAQ .IXIC RETREATS AFTER HITTING INTRADAY RECORD HIGH, LAST DOWN 0.2%"
16/4/2026,21:31:49,"US STOCKS SNAPSHOT-Wall Street indexes open higher as Mideast diplomacy hopes, earnings lift sentiment"
16/4/2026,21:30:30,"NASDAQ .IXIC UP 32.67 POINTS, OR 0.14 PERCENT, AT 24,048.68 AFTER MARKET OPEN"
16/4/2026,21:30:30,"S&P 500 .INX UP 9.61 POINTS, OR 0.14 PERCENT, AT 7,032.56 AFTER MARKET OPEN"
16/4/2026,21:30:30,"DOW JONES .DJI UP 107.94 POINTS, OR 0.22 PERCENT, AT 48,571.66 AFTER MARKET OPEN"
16/4/2026,21:30:30,"DOW JONES .DJI UP 107.94 POINTS, OR 0.22 %, AT 48,571.66 AFTER MARKET OPEN"
16/4/2026,21:02:29,"Wall St indexes set to open higher as Mideast diplomacy hopes, earnings lift sentiment US STOCKS"
16/4/2026,19:16:17,"Wall St futures edge higher on Mideast diplomacy hopes, strong earnings US STOCKS"
16/4/2026,17:20:27,"Wall St futures edge higher on Mideast diplomacy hopes, strong earnings US STOCKS"
16/4/2026,16:00:51,"US S&P 500 E-MINI FUTURES UP 0.15%, DOW FUTURES FLAT, NASDAQ 100 FUTURES UP 0.35%"
16/4/2026,5:10:59,"S&P 500, Nasdaq push to closing records on optimism around Middle East talks, earnings Us STOCKS"
16/4/2026,4:01:30,S&P 500 POSTS RECORD CLOSING HIGH FOR FIRST TIME SINCE JANUARY 27
16/4/2026,4:01:22,NASDAQ REGISTERS RECORD CLOSING HIGH FOR THE FIRST TIME SINCE OCTOBER 29
16/4/2026,4:00:42,"S&P 500, Nasdaq push to closing records on earnings and Middle East optimism US STOCKS"
16/4/2026,4:00:00,"NASDAQ .IXIC UNOFFICIALLY CLOSES UP 382.47 POINTS, OR 1.62 PERCENT, AT 24,021.55"
16/4/2026,4:00:00,"S&P 500 .SPX UNOFFICIALLY CLOSES UP 55.84 POINTS, OR 0.80 PERCENT, AT 7,023.22 DOW JONES .DJI UNOFFICIALLY CLOSES DOWN 66.63 POINTS, OR 0.14 PERCENT, AT 48,469.36"
16/4/2026,3:58:28,"NASDAQ HITS RECORD INTRADAY HIGH, FIRST TIME SINCE OCTOBER"
16/4/2026,3:02:44,"S&P 500, Nasdaq advance on earnings and Middle East optimism US STOCKS"
16/4/2026,1:36:42,S&P 500 HITS FIRST INTRADAY RECORD HIGH SINCE US-IRAN WAR BEGAN
16/4/2026,0:24:14,S&P 500 CROSSES ABOVE 7000 POINTS
16/4/2026,0:18:42,"S&P 500, Nasdaq extend rally as investors weigh earnings, Mideast de-escalation signals US STOCKS"
15/4/2026,23:16:19,"U.S. STOCKS EXTEND GAINS, NASDAQ -IXIC UP 1.00% U.S. STOCKS EXTEND GAINS, NASDAQ -IXIC UP 1.00 PCT"
15/4/2026,22:31:48,"S&P 500, Nasdaq rise as focus shifts to earnings US STOCKS"
15/4/2026,21:32:31,US STOCKS SNAPSHOT-Wall Street opens higher with earnings in focus
15/4/2026,21:30:30,"NASDAQ .IXIC UP 42.01 POINTS, OR 0.18 PERCENT, AT 23,681.10 AFTER MARKET OPEN"
15/4/2026,21:30:30,"S&P 500 .INX UP 10.79 POINTS, OR 0.15 PERCENT, AT 6,978.17 AFTER MARKET OPEN"
15/4/2026,21:30:30,"DOW JONES .DJI UP 143.21 POINTS, OR 0.30 PERCENT, AT 48,679.20 AFTER MARKET OPEN"
15/4/2026,21:30:30,"DOW JONES .DJI UP 143.21 POINTS, OR 0.30 %, AT 48,679.20 AFTER MARKET OPEN"
15/4/2026,20:51:35,Wall St indexes set for breather after rally as focus shifts to earnings US STOCKS
15/4/2026,19:34:57,Wall Street futures hold steady with earnings in focus US STOCKS
15/4/2026,18:31:19,"S&P 500 E-MINI FUTURES DOWN 0.12%, NASDAQ 100 FUTURES DOWN 0.14%, DOW FUTURES DOWN 0.13%"
15/4/2026,17:23:10,Wall Street futures hold steady; earnings in focus US STOCKS
15/4/2026,16:00:44,"US STOCK INDEX FUTURES FLAT Wall Street rallies on renewed hopes for US-Iran talks, earnings boost US STOCKS"
15/4/2026,4:04:55,"Wall Street rallies on renewed hopes for US-Iran talks, earnings boost REFILE US STOCKS"
15/4/2026,4:00:00,"DOW JONES .DJI UNOFFICIALLY CLOSES UP 323.31 POINTS, OR 0.67%, AT 48,541.56"
15/4/2026,4:00:00,"DOW JONES .DJI UNOFFICIALLY CLOSES UP 327.93 POINTS, OR 0.68 PERCENT, AT 48,546.18"
15/4/2026,4:00:00,"S&P 500 .SPX UNOFFICIALLY CLOSES UP 79.84 POINTS, OR 1.16 PERCENT, AT 6,966.08"
15/4/2026,4:00:00,"NASDAQ .IXIC UNOFFICIALLY CLOSES UP 442.57 POINTS, OR 1.91 PERCENT, AT 23,626.31"
15/4/2026,3:07:23,"Wall Street rallies on renewed hopes for US-Iran talks, earnings boost US STOCKS"
15/4/2026,0:02:39,SEBS a ASSP SER HUAY ee lel LR
15/4/2026,0:02:39,SERRE RGAE SPE RRA oF AlieieM_CoK
15/4/2026,0:02:39,BOLSA EUA-Wall Street sobe com esperancas de retomada das negociacdes EUA-Ira e aumento dos lucros
15/4/2026,0:02:18,TITOLI USA-Wall St sale sulle speranze di un rinnovo dei colloqui tra Stati Uniti e Iran e sull'aumento degli utili
15/4/2026,0:02:15,"O|> FA|-QAS AE, O|-0]z SE AA ot SA AHO Chet S|YOoe Bel"
